BusinessEntityID,PersonType,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
6272,IN,,Janet,V,Suarez,,1
6273,IN,,Janet,J,Sanz,,0
6274,IN,,Austin,,Zhang,,2
6275,IN,,Austin,A,Wang,,0
6276,IN,,Janet,L,Ortega,,0
6277,IN,,Austin,V,Chen,,0
6278,IN,,Kristine,A,Martin,,0
3927,IN,,Abigail,E,Bailey,,2
3928,IN,,Abigail,D,Rivera,,0
3929,IN,,Bryant,,Subram,,0
3930,IN,,Abigail,D,Cooper,,0
3931,IN,,Bryant,C,Mehta,,0
3932,IN,,Cedric,A,Sharma,,0
3933,IN,,Bryant,,Garcia,,0
3934,IN,,Abigail,S,Richardson,,0
3935,IN,,Abigail,,Cox,,2
3936,IN,,Bryant,R,Fernandez,,0
3937,IN,,Abigail,,Howard,,0
3938,IN,,Bryant,,Lopez,,0
3939,IN,,Abigail,J,Ward,,0
3940,IN,,Abigail,,Torres,,0
3941,IN,,Bryant,,Martinez,,2
3942,IN,,Abigail,L,Peterson,,0
3943,IN,,Abigail,S,Ramirez,,0
3944,IN,,Abigail,,James,,0
3945,IN,,Abigail,C,Brooks,,2
3946,IN,,Bryant,R,Rodriguez,,0
3947,IN,,Abigail,A,Kelly,,0
3948,IN,,Bryant,C,Sanchez,,1
3949,IN,,Abigail,J,Sanders,,0
3950,IN,,Abigail,M,Price,,1
3951,IN,,Abigail,L,Bennett,,2
3952,IN,,Bryant,L,Perez,,0
3953,IN,,Abigail,H,Wood,,0
3954,IN,,Preston,,Suri,,1
3955,IN,,Abigail,,Barnes,,0
3956,IN,,Preston,,Kapoor,,0
3957,IN,,Abigail,,Ross,,0
3958,IN,,Abigail,,Henderson,,0
3959,IN,,Cedric,H,Shan,,1
3960,IN,,Preston,O,Chapman,,0
3961,IN,,Abigail,E,Coleman,,0
3962,IN,,Abigail,,Jenkins,,0
3963,IN,,Preston,C,Patel,,0
3964,IN,,Arthur,,Perry,,0
3965,IN,,Abigail,B,Powell,,0
3966,IN,,Abigail,F,Long,,0
3967,IN,,Abigail,H,Patterson,,1
3968,IN,,Abigail,G,Hughes,,1
3969,IN,,Preston,D,Sai,,0
3970,IN,,Abigail,L,Flores,,0
3971,IN,,Abigail,,Washington,,0
3972,IN,,Preston,,Arun,,0
3973,IN,,Abigail,K,Butler,,0
3974,IN,,Abigail,W,Simmons,,0
3975,IN,,Abigail,,Foster,,2
3976,IN,,Preston,,Madan,,2
3977,IN,,Preston,J,Smith,,1
3978,IN,,Abigail,A,Gonzales,,2
3979,IN,,Preston,C,Prasad,,0
3980,IN,,Preston,,Sara,,0
3981,IN,,Abigail,K,Bryant,,0
3982,IN,,Abigail,,Alexander,,2
3983,IN,,Preston,,Ray,,0
3984,IN,,Abigail,H,Russell,,0
3985,IN,,Preston,M,Raman,,1
3986,IN,,Abigail,A,Griffin,,0
3987,IN,,Jeremiah,,Miller,,2
3988,IN,,Jeremy,T,Wilson,,0
3989,IN,,Preston,K,Subram,,0
3990,IN,,Jeremiah,U,Moore,,1
3991,IN,,Jeremiah,M,Taylor,,0
3992,IN,,Jeremy,J,Anderson,,0
3993,IN,,Preston,G,Mehta,,2
3994,IN,,Jeremiah,,Thomas,,1
3995,IN,,Preston,M,Garcia,,0
3996,IN,,Jeremiah,A,Jackson,,0
3997,IN,,Jeremy,,White,,0
3998,IN,,Jeremiah,B,Harris,,1
3999,IN,,Preston,,Lopez,,0
4000,IN,,Jeremiah,E,Martin,,0
4001,IN,,Preston,L,Gonzalez,,0
4002,IN,,Jeremiah,,Garcia,,0
4003,IN,,Jeremiah,D,Martinez,,1
4004,IN,,Warren,F,Rai,,0
4005,IN,,Cedric,,Pal,,1
4006,IN,,Preston,,Rodriguez,,2
4007,IN,,Jeremy,S,Robinson,,0
4008,IN,,Preston,J,Sanchez,,1
4009,IN,,Jeremy,J,Clark,,1
4010,IN,,Jeremy,L,Rodriguez,,2
4011,IN,,Jeremiah,,Lewis,,0
4012,IN,,Preston,,Perez,,1
4013,IN,,Stanley,J,Suri,,0
4014,IN,,Jeremiah,,Lee,,0
4015,IN,,Jeremiah,A,Walker,,0
4016,IN,,Jeremiah,M,Hall,,0
4017,IN,,Jeremy,J,Allen,,0
4018,IN,,Stanley,A,Chandra,,0
4019,IN,,Jeremy,,Young,,1
4020,IN,,Jeremiah,C,Hernandez,,0
4021,IN,,Stanley,L,Patel,,1
4022,IN,,Jeremiah,,King,,1
4023,IN,,Stanley,E,Weber,,1
4024,IN,,Jeremy,S,Wright,,1
4025,IN,,Jeremiah,,Lopez,,0
4026,IN,,Jeremiah,C,Hill,,0
4027,IN,,Jeremiah,,Scott,,2
4028,IN,,Stanley,H,Malhotra,,0
4029,IN,,Stanley,,Sai,,0
4030,IN,,Stanley,M,Arun,,0
4031,IN,,Stanley,,Madan,,0
4032,IN,,Stanley,,Srini,,0
4033,IN,,Jeremiah,S,Green,,0
4034,IN,,Jeremy,D,Adams,,0
4035,IN,,Jeremy,,Baker,,1
4036,IN,,Stanley,,Prasad,,2
4037,IN,,Jeremiah,,Gonzalez,,2
4038,IN,,Jeremy,K,Nelson,,0
4039,IN,,Stanley,C,Schmidt,,2
4040,IN,,Jeremy,,Carter,,1
4041,IN,,Stanley,J,Rana,,2
4042,IN,,Jeremiah,S,Mitchell,,0
4043,IN,,Stanley,L,Raman,,2
4044,IN,,Jeremy,M,Perez,,0
4045,IN,,Jeremy,,Roberts,,0
4046,IN,,Stanley,W,Subram,,0
4047,IN,,Stanley,A,Mehta,,0
4048,IN,,Stanley,R,Garcia,,0
4049,IN,,Jeremiah,F,Turner,,0
4050,IN,,Jeremy,E,Phillips,,2
4051,IN,,Stanley,R,Fernandez,,1
4052,IN,,Jeremy,,Campbell,,0
4053,IN,,Jeremy,,Parker,,0
4054,IN,,Stanley,M,Lopez,,2
4055,IN,,Jeremiah,,Evans,,2
4056,IN,,Jeremiah,,Edwards,,0
4057,IN,,Stanley,Z,Martinez,,2
4058,IN,,Stanley,,Gonzalez,,1
4059,IN,,Jeremy,,Collins,,0
4060,IN,,Stanley,,Rodriguez,,0
4061,IN,,Miguel,,Johnson,,1
4062,IN,,Stanley,,Sanchez,,1
4063,IN,,Miguel,,Williams,,0
4064,IN,,Stanley,,Perez,,1
4065,IN,,Clifford,,Suri,,0
4066,IN,,Miguel,R,Jones,,2
4067,IN,,Clifford,A,Kapoor,,1
4068,IN,,Cedric,J,Chande,,2
4069,IN,,Clifford,C,Chapman,,1
4070,IN,,Miguel,T,Brown,,0
4071,IN,,Clifford,L,Patel,,1
4072,IN,,Miguel,J,Davis,,0
4073,IN,,Miguel,,Miller,,1
4074,IN,,Clifford,A,Weber,,1
4075,IN,,Miguel,,Wilson,,1
4076,IN,,Miguel,,Moore,,1
4077,IN,,Miguel,C,Taylor,,1
4078,IN,,Clifford,G,Malhotra,,2
4079,IN,,Miguel,,Anderson,,1
4080,IN,,Clifford,,Sai,,1
4081,IN,,Miguel,,Thomas,,0
4082,IN,,Clifford,,Arun,,2
4083,IN,,Clifford,,Srini,,1
4084,IN,,Clifford,,Prasad,,0
4085,IN,,Miguel,S,Jackson,,2
4086,IN,,Cedric,H,Chander,,1
4087,IN,,Clifford,M,Sara,,0
4088,IN,,Miguel,S,White,,0
4089,IN,,Miguel,L,Harris,,2
4090,IN,,Miguel,A,Martin,,2
4091,IN,,Miguel,,Thompson,,0
4092,IN,,Clifford,F,Subram,,1
4093,IN,,Miguel,L,Garcia,,0
4094,IN,,Miguel,,Martinez,,0
4095,IN,,Miguel,,Robinson,,0
4096,IN,,Clifford,,Mehta,,0
4097,IN,,Miguel,D,Clark,,0
4098,IN,,Clifford,,Garcia,,1
4099,IN,,Miguel,B,Rodriguez,,0
4100,IN,,Clifford,E,Fernandez,,2
4101,IN,,Miguel,,Lewis,,1
4102,IN,,Miguel,,Lee,,0
4103,IN,,Miguel,,Walker,,2
4104,IN,,Clifford,E,Lopez,,1
4105,IN,,Clifford,,Martinez,,0
4106,IN,,Miguel,C,Allen,,0
4107,IN,,Clifford,,Gonzalez,,0
4108,IN,,Miguel,D,Young,,1
4109,IN,,Miguel,L,Hernandez,,0
4110,IN,,Cedric,M,Nara,,0
4111,IN,,Clifford,,Rodriguez,,2
4112,IN,,Miguel,,King,,2
4113,IN,,Miguel,,Wright,,2
4114,IN,,Miguel,C,Hill,,0
4115,IN,,Miguel,,Scott,,0
4116,IN,,Clifford,,Sanchez,,0
4117,IN,,Miguel,A,Green,,0
4118,IN,,Miguel,,Adams,,0
4119,IN,,Clifford,R,Perez,,2
4120,IN,,Miguel,M,Baker,,2
4121,IN,,Miguel,,Gonzalez,,0
4122,IN,,Miguel,W,Nelson,,0
4123,IN,,Harold,S,Kapoor,,2
4124,IN,,Miguel,,Carter,,1
4125,IN,,Miguel,,Mitchell,,0
4126,IN,,Kurt,,She,,0
4127,IN,,Kurt,D,Deng,,0
4128,IN,,Miguel,,Perez,,1
4129,IN,,Miguel,C,Roberts,,0
4130,IN,,Miguel,A,Turner,,0
4131,IN,,Miguel,,Phillips,,0
4132,IN,,Kurt,A,Xie,,1
4133,IN,,Miguel,K,Parker,,2
4134,IN,,Kurt,G,Tang,,0
4135,IN,,Miguel,,Evans,,0
4136,IN,,Cedric,,Rai,,0
4137,IN,,Kurt,S,Xu,,1
4138,IN,,Miguel,,Edwards,,1
4139,IN,,Miguel,,Collins,,1
4140,IN,,Kurt,C,Luo,,0
4141,IN,,Kurt,,Yuan,,2
4142,IN,,Blake,,Johnson,,1
4143,IN,,Blake,,Williams,,1
4144,IN,,Blake,,Jones,,0
4145,IN,,Kurt,L,Kumar,,1
4146,IN,,Blake,,Brown,,2
4147,IN,,Kurt,R,Lal,,0
4148,IN,,Blake,N,Davis,,2
4149,IN,,Blake,,Miller,,0
4150,IN,,Kurt,,Sharma,,2
4151,IN,,Blake,,Wilson,,0
4152,IN,,Kurt,A,Shan,,2
4153,IN,,Kurt,L,Jai,,1
4154,IN,,Blake,S,Moore,,0
4155,IN,,Blake,S,Taylor,,0
4156,IN,,Kurt,B,Pal,,0
4157,IN,,Blake,,Anderson,,1
4158,IN,,Blake,D,Thomas,,0
4159,IN,,Kurt,,Andersen,,0
4160,IN,,Blake,,Jackson,,2
4161,IN,,Cedric,C,Nath,,1
4162,IN,,Kurt,,Raje,,0
4163,IN,,Blake,P,White,,1
4164,IN,,Kurt,C,Chavez,,1
4165,IN,,Blake,M,Harris,,1
4166,IN,,Kurt,F,Chander,,0
4167,IN,,Kurt,,Nara,,1
4168,IN,,Blake,,Martin,,1
4169,IN,,Blake,,Thompson,,0
4170,IN,,Kurt,,Raheem,,0
4171,IN,,Blake,J,Garcia,,0
4172,IN,,Blake,M,Martinez,,0
4173,IN,,Blake,E,Robinson,,2
4174,IN,,Kurt,,Goel,,1
4175,IN,,Blake,,Clark,,0
4176,IN,,Blake,,Rodriguez,,0
4177,IN,,Blake,,Lewis,,0
4178,IN,Mr.,Blake,D,Lee,,0
4179,IN,,Blake,R,Walker,,0
4180,IN,,Kurt,T,Raji,,2
4181,IN,,Kurt,L,Anand,,2
4182,IN,,Blake,F,Hall,,0
4183,IN,,Blake,,Allen,,2
4184,IN,,Blake,S,Young,,0
4185,IN,,Blake,,Hernandez,,1
4186,IN,,Blake,,Wright,,0
4187,IN,,Tommy,C,Shen,,0
4188,IN,,Blake,R,Lopez,,1
4189,IN,,Blake,,Hill,,0
4190,IN,,Tommy,J,Xie,,0
4191,IN,,Tommy,L,Tang,,2
4192,IN,,Blake,D,Scott,,0
4193,IN,,Blake,P,Green,,1
4194,IN,,Blake,L,Adams,,0
4195,IN,,Blake,,Baker,,2
4196,IN,,Blake,M,Gonzalez,,0
4197,IN,,Blake,I,Nelson,,0
4198,IN,,Tommy,L,Yuan,,1
4199,IN,,Tommy,,Kumar,,1
4200,IN,,Tommy,,Lal,,0
4201,IN,,Blake,E,Carter,,2
4202,IN,,Cedric,L,Beck,,0
4203,IN,,Tommy,,Sharma,,1
4204,IN,,Blake,,Mitchell,,1
4205,IN,,Blake,M,Perez,,1
4206,IN,,Tommy,H,Shan,,0
4207,IN,,Tommy,C,Jai,,0
4208,IN,,Blake,,Roberts,,0
4209,IN,,Blake,,Turner,,2
4210,IN,,Blake,,Phillips,,2
4211,IN,,Tommy,,Pal,,0
4212,IN,,Blake,,Campbell,,0
4213,IN,,Blake,,Parker,,0
4214,IN,,Blake,E,Evans,,0
4215,IN,,Blake,,Edwards,,0
4216,IN,,Tommy,E,Raje,,0
4217,IN,,Blake,,Collins,,1
4218,IN,,Edward,,Smith,,0
4219,IN,,Tommy,J,Champion,,1
4220,IN,,Edward,H,Johnson,,1
4221,IN,,Tommy,,Chander,,0
4222,IN,,Edward,D,Williams,,0
4223,IN,,Tommy,,Nara,,2
4224,IN,,Tommy,A,Raheem,,0
4225,IN,,Edward,,Jones,,0
4226,IN,,Warren,,Nath,,0
4227,IN,,Cedric,,Raji,,2
4228,IN,,Tommy,B,Nath,,1
4229,IN,,Edward,,Brown,,0
4230,IN,,Tommy,,Goel,,0
4231,IN,,Edward,,Davis,,0
4232,IN,,Tommy,,Black,,1
4233,IN,,Tommy,,Raji,,0
4234,IN,,Tommy,,Anand,,0
4235,IN,,Edward,,Miller,,1
4236,IN,,Edward,L,Wilson,,1
4237,IN,,Terrence,S,She,,1
4238,IN,,Terrence,P,Deng,,1
4239,IN,,Edward,A,Moore,,0
4240,IN,,Edward,C,Taylor,,1
4241,IN,,Edward,L,Anderson,,2
4242,IN,,Edward,E,Thomas,,0
4243,IN,,Terrence,,Xie,,2
4244,IN,,Terrence,R,Tang,,2
4245,IN,,Edward,,Jackson,,0
4246,IN,,Cedric,P,Anand,,0
4247,IN,,Terrence,L,Xu,,1
4248,IN,,Edward,J,White,,1
4249,IN,,Terrence,,Luo,,0
4250,IN,,Edward,,Harris,,1
4251,IN,,Edward,W,Martin,,2
4252,IN,,Terrence,T,Yuan,,1
4253,IN,,Edward,,Thompson,,1
4254,IN,,Edward,,Garcia,,0
4255,IN,,Terrence,,Lal,,0
4256,IN,,Edward,A,Martinez,,0
4257,IN,,Terrence,N,Sharma,,2
4258,IN,,Edward,R,Clark,,0
4259,IN,,Edward,,Rodriguez,,0
4260,IN,,Terrence,,Shan,,2
4261,IN,,Edward,,Lewis,,0
4262,IN,,Terrence,,Jai,,0
4263,IN,,Edward,C,Lee,,2
4264,IN,,Edward,D,Walker,,1
4265,IN,,Edward,,Hall,,0
4266,IN,,Terrence,M,Pal,,0
4267,IN,,Edward,A,Young,,1
4268,IN,,Edward,,Hernandez,,1
4269,IN,,Lucas,,Gonzalez,,0
4270,IN,,Terrence,E,Andersen,,1
4271,IN,,Lucas,,Nelson,,0
4272,IN,,Alvin,,Zhang,,0
4273,IN,,Terrence,,Raje,,0
4274,IN,,Terrence,,Carson,,0
4275,IN,,Lucas,S,Carter,,1
4276,IN,,Lucas,C,Mitchell,,2
4277,IN,,Lucas,C,Perez,,0
4278,IN,,Lucas,,Roberts,,2
4279,IN,,Terrence,C,Chander,,0
4280,IN,,Lucas,,Turner,,0
4281,IN,,Lucas,,Phillips,,1
4282,IN,,Terrence,R,Nara,,1
4283,IN,,Lucas,,Campbell,,0
4284,IN,,Terrence,R,Rai,,0
4285,IN,,Lucas,,Parker,,2
4286,IN,,Lucas,J,Evans,,0
4287,IN,,Terrence,,Nath,,1
4288,IN,,Lucas,L,Edwards,,0
4289,IN,,Lucas,T,Collins,,0
4290,IN,,Terrence,M,Goel,,1
4291,IN,,Seth,R,Smith,,1
4292,IN,,Seth,,Johnson,,0
4293,IN,,Terrence,,Black,,0
4294,IN,,Terrence,W,Raji,,1
4295,IN,,Terrence,J,Anand,,2
4296,IN,,Seth,A,Williams,,2
4297,IN,,Seth,,Jones,,2
4298,IN,,Alvin,,Wang,,0
4299,IN,,Devon,H,Deng,,1
4300,IN,,Devon,G,Shen,,0
4301,IN,,Seth,A,Brown,,1
4302,IN,,Devon,L,Xie,,1
4303,IN,,Devon,L,Tang,,1
4304,IN,,Seth,A,Davis,,0
4305,IN,,Seth,,Miller,,0
4306,IN,,Seth,E,Wilson,,0
4307,IN,,Seth,,Moore,,0
4308,IN,,Devon,D,Luo,,0
4309,IN,,Seth,R,Taylor,,0
4310,IN,,Seth,D,Anderson,,1
4311,IN,,Seth,,Thomas,,2
4312,IN,,Devon,J,Kennedy,,1
4313,IN,,Seth,R,Jackson,,1
4314,IN,,Devon,L,Lal,,1
4315,IN,,Seth,L,White,,0
4316,IN,,Alvin,,Chen,,1
4317,IN,,Devon,C,Sharma,,2
4318,IN,,Seth,M,Harris,,0
4319,IN,,Seth,,Martin,,1
4320,IN,,Steven,G,Thorpe,,0
4321,IN,,Devon,T,Shan,,0
4322,IN,,Devon,,Jai,,0
4323,IN,,Seth,L,Garcia,,0
4324,IN,,Devon,M,Pal,,0
4325,IN,,Devon,,Raje,,0
4326,IN,,Seth,C,Robinson,,0
4327,IN,,Seth,H,Clark,,0
4328,IN,,Devon,L,Chande,,0
4329,IN,,Seth,,Rodriguez,,0
4330,IN,,Seth,,Lewis,,0
4331,IN,,Devon,,Chander,,1
4332,IN,,Seth,C,Lee,,1
4333,IN,,Seth,E,Walker,,0
4334,IN,,Seth,,Hall,,1
4335,IN,,Devon,C,Nara,,0
4336,IN,,Seth,M,Allen,,0
4337,IN,,Devon,,Raheem,,1
4338,IN,,Seth,W,Young,,0
4339,IN,,Seth,M,Hernandez,,0
4340,IN,,Seth,L,King,,0
4341,IN,,Alvin,,Li,,1
4342,IN,,Seth,L,Wright,,1
4343,IN,,Seth,,McDonald,,1
4344,IN,,Devon,,Goel,,2
4345,IN,,Devon,,Beck,,2
4346,IN,,Seth,M,Hill,,0
4347,IN,,Seth,,Scott,,0
4348,IN,,Devon,D,Raji,,0
4349,IN,,Seth,,Green,,0
4350,IN,,Seth,L,Adams,,0
4351,IN,,Melvin,,She,,0
4352,IN,,Seth,,Baker,,1
4353,IN,,Melvin,C,Deng,,0
4354,IN,,Seth,L,Gonzalez,,0
4355,IN,,Seth,,Nelson,,1
4356,IN,,Seth,A,Carter,,2
4357,IN,,Seth,A,Mitchell,,0
4358,IN,,Melvin,M,Shen,,1
4359,IN,,Seth,,Perez,,0
4360,IN,,Melvin,,Xie,,1
4361,IN,,Seth,H,Roberts,,1
4362,IN,,Seth,,Turner,,2
4363,IN,,Seth,,Phillips,,0
4364,IN,,Melvin,R,Tang,,2
4365,IN,,Seth,,Campbell,,0
4366,IN,,Seth,R,Parker,,0
4367,IN,,Alvin,K,Liu,,0
4368,IN,,Melvin,A,Xu,,0
4369,IN,,Melvin,,Luo,,2
4370,IN,,Seth,E,Evans,,0
4371,IN,,Melvin,,Yuan,,0
4372,IN,,Melvin,M,Kumar,,0
4373,IN,,Seth,M,Edwards,,1
4374,IN,,Seth,,Collins,,1
4375,IN,,Xavier,M,Smith,,0
4376,IN,,Xavier,R,Johnson,,1
4377,IN,,Melvin,M,Jai,,1
4378,IN,,Xavier,A,Williams,,0
4379,IN,,Xavier,,Jones,,2
4380,IN,,Melvin,A,Pal,,1
4381,IN,,Xavier,,Brown,,0
4382,IN,,Melvin,D,Andersen,,0
4383,IN,,Xavier,,Davis,,1
4384,IN,,Bharat,,Mirchandani,,2
4385,IN,,Xavier,L,Moore,,0
4386,IN,,Alvin,,Yang,,0
4387,IN,,Melvin,,Raje,,0
4388,IN,,Osarumwense,Uwaifiokun,Agbonile,,0
4389,IN,,Xavier,,Anderson,,2
4390,IN,,Xavier,,Thomas,,0
4391,IN,,Xavier,A,Jackson,,0
4392,IN,,Melvin,R,Chande,,1
4393,IN,,Xavier,,White,,0
4394,IN,,Xavier,L,Harris,,0
4395,IN,,Xavier,,Martin,,1
4396,IN,,Melvin,L,Chander,,1
4397,IN,,Xavier,R,Thompson,,1
4398,IN,,Xavier,M,Garcia,,0
4399,IN,,Melvin,E,Nara,,0
4400,IN,,Xavier,,Martinez,,1
4401,IN,,Xavier,,Robinson,,0
4402,IN,,Xavier,L,Clark,,0
4403,IN,,Melvin,J,Rai,,0
4404,IN,,Melvin,D,Nath,,0
4405,IN,,Melvin,A,Goel,,0
4406,IN,,Melvin,,Black,,0
4407,IN,,Xavier,,Rodriguez,,2
4408,IN,,Melvin,D,Raji,,0
4409,IN,,Xavier,E,Lee,,2
4410,IN,,Xavier,,Walker,,2
4411,IN,,Melvin,,Ashe,,0
4412,IN,,Xavier,,Hall,,1
4413,IN,,Xavier,,Alan,,2
4414,IN,,Alvin,,Huang,,0
4415,IN,,Nina,,She,,0
4416,IN,,Xavier,F,Young,,0
4417,IN,,Nina,O,Deng,,2
4418,IN,,Xavier,,Hernandez,,0
4419,IN,,Xavier,K,King,,1
4420,IN,,Nina,R,Shen,,0
4421,IN,,George,,Louverdis,,0
4422,IN,,Xavier,,Hill,,2
4423,IN,,Nina,,Xie,,0
4424,IN,,Xavier,,Scott,,2
4425,IN,,Nina,,Tang,,1
4426,IN,,Nina,,Xu,,0
4427,IN,,Xavier,,Green,,0
4428,IN,,Nina,,Luo,,0
4429,IN,,Xavier,C,Adams,,1
4430,IN,,Xavier,J,Baker,,0
4431,IN,,Nina,R,Yuan,,0
4432,IN,,Xavier,L,Gonzalez,,2
4433,IN,,Nina,L,Kumar,,0
4434,IN,,Xavier,,Nelson,,2
4435,IN,,Xavier,,Carter,,0
4436,IN,,Xavier,L,Mitchell,,0
4437,IN,,Xavier,R,Perez,,0
4438,IN,,Xavier,C,Roberts,,0
4439,IN,,Nina,L,Lal,,0
4440,IN,,Xavier,,Turner,,0
4441,IN,,Nina,,Sharma,,1
4442,IN,,Xavier,F,Campbell,,0
4443,IN,,Xavier,M,Parker,,2
4444,IN,,Nina,,Jai,,2
4445,IN,,Nina,,Pal,,0
4446,IN,,Nina,,Andersen,,0
4447,IN,,Xavier,,Evans,,2
4448,IN,,Nina,R,Raje,,0
4449,IN,,Xavier,,Edwards,,0
4450,IN,,Xavier,C,Collins,,2
4451,IN,,Nina,D,Chande,,1
4452,IN,,Nina,B,Chander,,0
4453,IN,,Dalton,M,Stone,,1
4454,IN,,Dalton,,Johnson,,0
4455,IN,,Dalton,A,Williams,,2
4456,IN,,Nina,,Rai,,1
4457,IN,,Dalton,T,Jones,,2
4458,IN,,Dalton,N,Brown,,0
4459,IN,,Dalton,D,Miller,,0
4460,IN,,Dalton,R,Wilson,,0
4461,IN,,Warren,A,Goel,,0
4462,IN,,Alvin,,Lin,,0
4463,IN,,Nina,,Nath,,0
4464,IN,,Nina,,Goel,,1
4465,IN,,Dalton,L,Moore,,1
4466,IN,,Dalton,,Taylor,,1
4467,IN,,Dalton,A,Anderson,,0
4468,IN,,Dalton,,Thomas,,0
4469,IN,,Dalton,,Jackson,,0
4470,IN,,Nina,L,Black,,0
4471,IN,,Dalton,R,White,,0
4472,IN,,Nina,W,Raji,,0
4473,IN,,Dalton,J,Martin,,2
4474,IN,,Niñia,L,Anand,,1
4475,IN,,Dalton,Y,Thompson,,1
4476,IN,,Dalton,M,Garcia,,2
4477,IN,,Carly,E,Deng,,0
4478,IN,,Dalton,M,Martinez,,1
4479,IN,,Dalton,M,Robinson,,0
4480,IN,,Dalton,P,Clark,,0
4481,IN,,Carly,,Shen,,0
4482,IN,,Dalton,J,Rodriguez,,0
4483,IN,,Dalton,,Lewis,,0
4484,IN,,Carly,R,Xie,,1
4485,IN,,Dalton,J,Lee,,0
4486,IN,,Carly,A,Tang,,2
4487,IN,,Dalton,S,Walker,,0
4488,IN,,Dalton,,Hall,,0
4489,IN,,Carly,G,Xu,,0
4490,IN,,Dalton,R,Young,,0
4491,IN,,Carly,H,Luo,,0
4492,IN,,Dalton,A,Hernandez,,0
4493,IN,,Carly,,Yuan,,2
4494,IN,,Carly,R,Kumar,,0
4495,IN,,Dalton,N,Wright,,0
4496,IN,,Carly,L,Lal,,0
4497,IN,,Dalton,W,Lopez,,2
4498,IN,,Dalton,E,Hill,,0
4499,IN,,Carly,,Sharma,,1
4500,IN,,Dalton,,Scott,,0
4501,IN,,Dalton,,Green,,1
4502,IN,,Carly,,Shan,,1
4503,IN,,Dalton,,Adams,,0
4504,IN,,Dalton,B,Baker,,0
4505,IN,,Carly,,Jai,,0
4506,IN,,Dalton,E,Gonzalez,,0
4507,IN,,Dalton,,Nicholls,,0
4508,IN,,Carly,A,Andersen,,0
4509,IN,,Dalton,I,Carter,,2
4510,IN,,Dalton,R,Mitchell,,1
4511,IN,,Alvin,B,Ye,,2
4512,IN,,Carly,J,Raje,,0
4513,IN,,Carly,C,Chander,,2
4514,IN,,Carly,,Rai,,0
4515,IN,,Dalton,,Perez,,0
4516,IN,,Carly,J,Nath,,0
4517,IN,,Dalton,,Roberts,,1
4518,IN,,Dalton,,Turner,,0
4519,IN,,Dalton,,Phillips,,2
4520,IN,,Carly,C,Goel,,0
4521,IN,,Dalton,C,Campbell,,2
4522,IN,,Dalton,,Parker,,2
4523,IN,,Carly,,Beck,,0
4524,IN,,Carly,L,Raji,,2
4525,IN,,Dalton,E,Evans,,0
4526,IN,,Carly,,Anand,,0
4527,IN,,Dalton,L,Edwards,,0
4528,IN,,Dalton,M,Collins,,1
4529,IN,,Jeremiah,L,Smith,,0
4530,IN,,Alvin,A,Zhao,,1
4531,IN,,Mindy,J,She,,1
4532,IN,,Jeremiah,A,Johnson,,0
4533,IN,,Mindy,,Deng,,2
4534,IN,,Jeremiah,,Jones,,0
4535,IN,,Mindy,A,Simpson,,1
4536,IN,,Jeremy,,Davis,,0
4537,IN,,Mindy,J,Xie,,0
4538,IN,,Mindy,,Tang,,1
4539,IN,,Richard,,Thompson,,1
4540,IN,,Richard,,Garcia,,2
4541,IN,,Mindy,,Xu,,0
4542,IN,,Richard,J,Martinez,,0
4543,IN,,Mindy,J,Luo,,0
4544,IN,,Mindy,D,Yuan,,0
4545,IN,,Richard,S,Robinson,,0
4546,IN,,Mindy,R,Kumar,,0
4547,IN,,Mindy,,Lal,,0
4548,IN,,Alvin,,Lu,,1
4549,IN,,Mindy,,Sharma,,0
4550,IN,,Mindy,R,Shan,,2
4551,IN,,Richard,W,Clark,,0
4552,IN,,Mindy,,Jai,,1
4553,IN,,Richard,,Rodriguez,,1
4554,IN,,Richard,I,Lewis,,0
4555,IN,,Mindy,,Pal,,2
4556,IN,,Richard,I,Lee,,0
4557,IN,,Richard,T,Walker,,2
4558,IN,,Mindy,A,Raje,,2
4559,IN,,Richard,,Allen,,0
4560,IN,,Richard,C,Young,,1
4561,IN,,Mindy,V,Chande,,0
4562,IN,,Mindy,,Chander,,2
4563,IN,,Richard,M,Hernandez,,0
4564,IN,,Mindy,,Nara,,0
4565,IN,,Mindy,,Rai,,1
4566,IN,,Richard,,King,,2
4567,IN,,Alvin,J,Xu,,1
4568,IN,,Mindy,F,Nath,,1
4569,IN,,Richard,,Wright,,0
4570,IN,,Richard,L,Lopez,,0
4571,IN,,Mindy,,Goldberg,,1
4572,IN,,Mindy,W,Black,,1
4573,IN,,Richard,,Hill,,1
4574,IN,,Mindy,,Raji,,1
4575,IN,,Richard,M,Green,,2
4576,IN,,Kate,,She,,2
4577,IN,,Richard,R,Adams,,0
4578,IN,,Richard,,Baker,,0
4579,IN,,Kate,L,Deng,,0
4580,IN,,Richard,J,Gonzalez,,1
4581,IN,,Richard,,Nelson,,0
4582,IN,,Richard,T,Mitchell,,1
4583,IN,,Kate,J,Xie,,2
4584,IN,,Richard,L,Perez,,1
4585,IN,,Richard,,Roberts,,0
4586,IN,,Kate,,Tang,,0
4587,IN,,Richard,A,Turner,,2
4588,IN,,Richard,L,Phillips,,0
4589,IN,,Alvin,,Sun,,2
4590,IN,,Kate,R,Xu,,1
4591,IN,,Richard,A,Campbell,,1
